day_after_planting,date,n_kg,p2o5_kg,k2o_kg,mn_mixture_kg,urea_kg,map_kg,dap_kg,white_potash_kg,location_id,plot_id,treatment_id
220,2026-10-08 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P006,T6
230,2026-10-18 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P006,T6
240,2026-10-28 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P006,T6
1,2026-03-02 00:00:00,0.7146,1.83,,1.8,,,3.97,,L001,P020,T6
10,2026-03-12 00:00:00,,,,,,,,,L001,P020,T6
20,2026-03-22 00:00:00,,,,,,,,,L001,P020,T6
30,2026-04-01 00:00:00,,,,,,,,,L001,P020,T6
40,2026-04-11 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P020,T6
50,2026-04-21 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P020,T6
60,2026-05-01 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P020,T6
70,2026-05-11 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P020,T6
80,2026-05-21 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P020,T6
90,2026-05-31 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P020,T6
100,2026-06-10 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P020,T6
110,2026-06-20 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P020,T6
120,2026-06-30 00:00:00,0.54654,,0.42509249999999993,1.8,1.1859918,,,0.7099044749999999,L001,P020,T6
130,2026-07-10 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P020,T6
140,2026-07-20 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P020,T6
150,2026-07-30 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P020,T6
160,2026-08-09 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
170,2026-08-19 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
180,2026-08-29 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
190,2026-09-08 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
200,2026-09-18 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
210,2026-09-28 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
220,2026-10-08 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
230,2026-10-18 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
240,2026-10-28 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P020,T6
1,2026-03-02 00:00:00,0.7146,1.83,,1.8,,,3.97,,L001,P007,T7
10,2026-03-12 00:00:00,,,,,,,,,L001,P007,T7
20,2026-03-22 00:00:00,,,,,,,,,L001,P007,T7
30,2026-04-01 00:00:00,,,,,,,,,L001,P007,T7
40,2026-04-11 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P007,T7
50,2026-04-21 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P007,T7
60,2026-05-01 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P007,T7
70,2026-05-11 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P007,T7
80,2026-05-21 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P007,T7
90,2026-05-31 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P007,T7
100,2026-06-10 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P007,T7
110,2026-06-20 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P007,T7
120,2026-06-30 00:00:00,0.54654,,0.42509249999999993,1.8,1.1859918,,,0.7099044749999999,L001,P007,T7
130,2026-07-10 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P007,T7
140,2026-07-20 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P007,T7
150,2026-07-30 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P007,T7
160,2026-08-09 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
170,2026-08-19 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
180,2026-08-29 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
190,2026-09-08 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
200,2026-09-18 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
210,2026-09-28 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
220,2026-10-08 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
230,2026-10-18 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
240,2026-10-28 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P007,T7
1,2026-03-02 00:00:00,0.7146,1.83,,1.8,,,3.97,,L001,P021,T7
10,2026-03-12 00:00:00,,,,,,,,,L001,P021,T7
20,2026-03-22 00:00:00,,,,,,,,,L001,P021,T7
30,2026-04-01 00:00:00,,,,,,,,,L001,P021,T7
40,2026-04-11 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P021,T7
50,2026-04-21 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P021,T7
60,2026-05-01 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P021,T7
70,2026-05-11 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P021,T7
80,2026-05-21 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P021,T7
90,2026-05-31 00:00:00,0.36,0.3,0.1821825,,0.6530832,0.49199999999999994,,0.30424477499999997,L001,P021,T7
100,2026-06-10 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P021,T7
110,2026-06-20 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P021,T7
120,2026-06-30 00:00:00,0.54654,,0.42509249999999993,1.8,1.1859918,,,0.7099044749999999,L001,P021,T7
130,2026-07-10 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P021,T7
140,2026-07-20 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P021,T7
150,2026-07-30 00:00:00,0.54654,,0.42509249999999993,,1.1859918,,,0.7099044749999999,L001,P021,T7
160,2026-08-09 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
170,2026-08-19 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
180,2026-08-29 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
190,2026-09-08 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
200,2026-09-18 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
210,2026-09-28 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
220,2026-10-08 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
230,2026-10-18 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
240,2026-10-28 00:00:00,0.227725,,0.40484999999999993,,0.49416325,,,0.6760994999999999,L001,P021,T7
1,2026-03-02 00:00:00,2.3,5.9,,1.8,,,12.96,,L001,P008,T8
10,2026-03-12 00:00:00,,,,,,,,,L001,P008,T8
20,2026-03-22 00:00:00,,,,,,,,,L001,P008,T8
30,2026-04-01 00:00:00,,,,,,,,,L001,P008,T8
40,2026-04-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P008,T8
50,2026-04-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P008,T8
60,2026-05-01 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P008,T8
70,2026-05-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P008,T8
80,2026-05-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P008,T8
90,2026-05-31 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P008,T8
100,2026-06-10 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P008,T8
110,2026-06-20 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P008,T8
120,2026-06-30 00:00:00,0.82,,0.4782225,1.8,1.78,,,0.7986315749999999,L001,P008,T8
130,2026-07-10 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P008,T8
140,2026-07-20 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P008,T8
150,2026-07-30 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P008,T8
160,2026-08-09 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
170,2026-08-19 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
180,2026-08-29 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
190,2026-09-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
200,2026-09-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
210,2026-09-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
220,2026-10-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
230,2026-10-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
240,2026-10-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P008,T8
1,2026-03-02 00:00:00,2.3,5.9,,1.8,,,12.96,,L001,P022,T8
10,2026-03-12 00:00:00,,,,,,,,,L001,P022,T8
20,2026-03-22 00:00:00,,,,,,,,,L001,P022,T8
30,2026-04-01 00:00:00,,,,,,,,,L001,P022,T8
40,2026-04-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P022,T8
50,2026-04-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P022,T8
60,2026-05-01 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P022,T8
70,2026-05-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P022,T8
80,2026-05-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P022,T8
90,2026-05-31 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P022,T8
100,2026-06-10 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P022,T8
110,2026-06-20 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P022,T8
120,2026-06-30 00:00:00,0.82,,0.4782225,1.8,1.78,,,0.7986315749999999,L001,P022,T8
130,2026-07-10 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P022,T8
140,2026-07-20 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P022,T8
150,2026-07-30 00:00:00,0.82,,0.4782225,,1.78,,,0.7986315749999999,L001,P022,T8
160,2026-08-09 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
170,2026-08-19 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
180,2026-08-29 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
190,2026-09-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
200,2026-09-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
210,2026-09-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
220,2026-10-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
230,2026-10-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
240,2026-10-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P022,T8
1,2026-03-02 00:00:00,2.3045400000000003,5.9,,1.8,,,12.803,,L001,P010,T10
10,2026-03-12 00:00:00,,,,,,,,,L001,P010,T10
20,2026-03-22 00:00:00,,,,,,,,,L001,P010,T10
30,2026-04-01 00:00:00,,,,,,,,,L001,P010,T10
40,2026-04-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P010,T10
50,2026-04-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P010,T10
60,2026-05-01 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P010,T10
70,2026-05-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P010,T10
80,2026-05-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P010,T10
90,2026-05-31 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P010,T10
100,2026-06-10 00:00:00,0.8197800000000001,,0.4782225,,1.7789226,,,0.7986315749999999,L001,P010,T10
110,2026-06-20 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P010,T10
120,2026-06-30 00:00:00,0.82,,0.4782225,1.8,1.7793999999999999,,,0.7986315749999999,L001,P010,T10
130,2026-07-10 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P010,T10
140,2026-07-20 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P010,T10
150,2026-07-30 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P010,T10
160,2026-08-09 00:00:00,0.34157499999999996,,0.45545,,0.7412177499999999,,,0.7606015,L001,P010,T10
170,2026-08-19 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P010,T10
180,2026-08-29 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P010,T10
190,2026-09-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P010,T10
200,2026-09-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P010,T10
210,2026-09-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P010,T10
220,2026-10-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P010,T10
230,2026-10-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P010,T10
240,2026-10-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P010,T10
1,2026-03-02 00:00:00,2.3045400000000003,5.9,,1.8,,,12.803,,L001,P024,T10
10,2026-03-12 00:00:00,,,,,,,,,L001,P024,T10
20,2026-03-22 00:00:00,,,,,,,,,L001,P024,T10
30,2026-04-01 00:00:00,,,,,,,,,L001,P024,T10
40,2026-04-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P024,T10
50,2026-04-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P024,T10
60,2026-05-01 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P024,T10
70,2026-05-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P024,T10
80,2026-05-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P024,T10
90,2026-05-31 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P024,T10
100,2026-06-10 00:00:00,0.8197800000000001,,0.4782225,,1.7789226,,,0.7986315749999999,L001,P024,T10
110,2026-06-20 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P024,T10
120,2026-06-30 00:00:00,0.82,,0.4782225,1.8,1.7793999999999999,,,0.7986315749999999,L001,P024,T10
130,2026-07-10 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P024,T10
140,2026-07-20 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P024,T10
150,2026-07-30 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P024,T10
160,2026-08-09 00:00:00,0.34157499999999996,,0.45545,,0.7412177499999999,,,0.7606015,L001,P024,T10
170,2026-08-19 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P024,T10
180,2026-08-29 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P024,T10
190,2026-09-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P024,T10
200,2026-09-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P024,T10
210,2026-09-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P024,T10
220,2026-10-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P024,T10
230,2026-10-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P024,T10
240,2026-10-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P024,T10
1,2026-03-02 00:00:00,2.3045400000000003,5.9,,1.8,,,12.803,,L001,P011,T11
10,2026-03-12 00:00:00,,,,,,,,,L001,P011,T11
20,2026-03-22 00:00:00,,,,,,,,,L001,P011,T11
30,2026-04-01 00:00:00,,,,,,,,,L001,P011,T11
40,2026-04-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P011,T11
50,2026-04-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P011,T11
60,2026-05-01 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P011,T11
70,2026-05-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P011,T11
80,2026-05-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P011,T11
90,2026-05-31 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P011,T11
100,2026-06-10 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P011,T11
110,2026-06-20 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P011,T11
120,2026-06-30 00:00:00,0.82,,0.4782225,1.8,1.7793999999999999,,,0.7986315749999999,L001,P011,T11
130,2026-07-10 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P011,T11
140,2026-07-20 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P011,T11
150,2026-07-30 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P011,T11
160,2026-08-09 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
170,2026-08-19 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
180,2026-08-29 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
190,2026-09-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
200,2026-09-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
210,2026-09-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
220,2026-10-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
230,2026-10-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
240,2026-10-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P011,T11
1,2026-03-02 00:00:00,2.3045400000000003,5.9,,1.8,,,12.803,,L001,P025,T11
10,2026-03-12 00:00:00,,,,,,,,,L001,P025,T11
20,2026-03-22 00:00:00,,,,,,,,,L001,P025,T11
30,2026-04-01 00:00:00,,,,,,,,,L001,P025,T11
40,2026-04-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P025,T11
50,2026-04-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P025,T11
60,2026-05-01 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P025,T11
70,2026-05-11 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P025,T11
80,2026-05-21 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P025,T11
90,2026-05-31 00:00:00,0.39,0.3,0.20495249999999998,,0.7181832,0.49199999999999994,,0.34227067499999997,L001,P025,T11
100,2026-06-10 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P025,T11
110,2026-06-20 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P025,T11
120,2026-06-30 00:00:00,0.82,,0.4782225,1.8,1.7793999999999999,,,0.7986315749999999,L001,P025,T11
130,2026-07-10 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P025,T11
140,2026-07-20 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P025,T11
150,2026-07-30 00:00:00,0.82,,0.4782225,,1.7793999999999999,,,0.7986315749999999,L001,P025,T11
160,2026-08-09 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
170,2026-08-19 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
180,2026-08-29 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
190,2026-09-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
200,2026-09-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
210,2026-09-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
220,2026-10-08 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
230,2026-10-18 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
240,2026-10-28 00:00:00,0.3,,0.45545,,0.6509999999999999,,,0.7606015,L001,P025,T11
1,2026-03-02 00:00:00,0.1432,0.36,,1.8,,,0.796,,L001,P012,T12
10,2026-03-12 00:00:00,0.476,,,,1.04,,,,L001,P012,T12
20,2026-03-22 00:00:00,0.476,,,,1.04,,,,L001,P012,T12
30,2026-04-01 00:00:00,0.476,,,,1.04,,,,L001,P012,T12
40,2026-04-11 00:00:00,0.65,0.3,0.22135499999999997,,1.41,0.49199999999999994,,0.36966284999999993,L001,P012,T12
50,2026-04-21 00:00:00,0.65,0.3,0.22135499999999997,,1.41,0.49199999999999994,,0.36966284999999993,L001,P012,T12
60,2026-05-01 00:00:00,0.65,0.3,0.22135499999999997,,1.41,0.49199999999999994,,0.36966284999999993,L001,P012,T12
70,2026-05-11 00:00:00,0.65,0.3,0.22135499999999997,,1.41,0.49199999999999994,,0.36966284999999993,L001,P012,T12
80,2026-05-21 00:00:00,0.65,0.3,0.22135499999999997,,1.41,0.49199999999999994,,0.36966284999999993,L001,P012,T12
90,2026-05-31 00:00:00,0.65,0.3,0.22135499999999997,,1.41,0.49199999999999994,,0.36966284999999993,L001,P012,T12
100,2026-06-10 00:00:00,1.03968,,0.5164949999999999,,2.26,,,0.8625466499999999,L001,P012,T12
110,2026-06-20 00:00:00,1.04,,0.5164949999999999,,2.26,,,0.8625466499999999,L001,P012,T12
120,2026-06-30 00:00:00,1.04,,0.5164949999999999,1.8,2.26,,,0.8625466499999999,L001,P012,T12
130,2026-07-10 00:00:00,1.04,,0.5164949999999999,,2.26,,,0.8625466499999999,L001,P012,T12
140,2026-07-20 00:00:00,1.04,,0.5164949999999999,,2.26,,,0.8625466499999999,L001,P012,T12
150,2026-07-30 00:00:00,1.04,,0.5164949999999999,,2.26,,,0.8625466499999999,L001,P012,T12
160,2026-08-09 00:00:00,0.43320000000000003,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
170,2026-08-19 00:00:00,0.43,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
180,2026-08-29 00:00:00,0.43,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
190,2026-09-08 00:00:00,0.43,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
200,2026-09-18 00:00:00,0.43,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
210,2026-09-28 00:00:00,0.43,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
220,2026-10-08 00:00:00,0.43,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
230,2026-10-18 00:00:00,0.43,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
240,2026-10-28 00:00:00,0.43,,0.49189999999999995,,0.93,,,0.8214729999999999,L001,P012,T12
1,2026-03-02 00:00:00,0.1432,0.36,,1.8,,,0.796,,L001,P026,T12
10,2026-03-12 00:00:00,0.476,,,,1.04,,,,L001,P026,T12
20,2026-03-22 00:00:00,0.476,,,,1.04,,,,L001,P026,T12
30,2026-04-01 00:00:00,0.476,,,,1.04,,,,L001,P026,T12
